STATION CODE,LOCATIONS,STATE,year,ph,Hardness,Solids,Chloramines,Sulfate,Organic_carbon,Trihalomethanes,Turbidity,Potability
2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,2014,,227.435048351155,22305.5674137414,10.3339178882186,,16.3316932826944,45.3828151778709,4.13342264357917,0
2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,2014,6.6602120261181,168.283746856518,30944.3635912426,5.85876913054758,310.930858317878,17.8842351929648,77.0423180517003,3.74970124109961,0
3183,"RIVER SAL AT KHAREBAND, MARGAO",GOA,2014,,215.977858688067,17107.2242258276,5.60706045308712,326.943977743867,14.1890622061237,59.8554758261538,5.45925095602873,0
3184,"RIVER SAL AT ORLIM BRIDGE, ORLIM",GOA,2014,3.90247568591509,196.90324670832,21167.5000989687,6.99631158629876,,16.6090331557899,90.1816758847452,4.52852269632691,0
3190,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),GOA,2014,5.40030178072946,140.739062251139,17266.593421923,10.0568524840334,328.358240698683,11.2563811669094,56.9319064457562,4.82478638976752,0
3191,RIVER SINQUERIM NEAR NERUL TEMPLE,GOA,2014,6.51441509325167,198.767351259456,21218.7028711901,8.67093691991312,323.596349010131,14.8999995666969,79.8478428137255,5.20088507653975,0
1547,"RIVER TALPONA AT CANACONA, GOA",GOA,2014,3.44506186438521,207.926260187993,33424.7686784948,8.78214748077348,384.007005801721,13.8059022112707,30.2845971980027,4.18439696902885,0
3188,RIVER TIRACOL AT TIRACOL,GOA,2014,,145.768180602172,13224.9356389769,7.90644472060613,304.001992797415,12.7295247205422,49.5368488020218,4.00487112757158,0
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,2014,,266.421018068117,26362.9650123093,7.70006346972912,395.389490341845,10.3489507574378,53.0083813539204,3.9915642477993,0
2651,"AMBA RIVER AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,2014,,148.153061445086,15193.4134739672,9.04683270725723,307.011792622565,16.5686555679974,52.6761850342098,6.03818495318358,0
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MAHARASHTRA,2014,7.18144858082917,209.62560053629,15196.2299874838,5.99467864644997,338.336431077487,7.92259833302262,71.5379532557936,5.08885998913879,0
2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,2014,9.82548990813439,190.756618287004,19677.892465552,6.75754073141394,,16.8990378000164,47.0819711857776,2.85747242605118,0
2654,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,2014,10.4332909828043,117.791229550396,22326.8920457186,8.16150481072833,307.707508611824,12.8907085645117,65.7334783893828,5.05731051651572,0
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",MAHARASHTRA,2014,7.41414819633624,235.044534487371,32555.8525370736,6.8459520238449,387.175316477356,10.2448150683597,44.4892972522603,3.16062446823263,0
2670,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",MAHARASHTRA,2014,,232.280452023532,14787.2062648581,5.47491483173312,,12.1669371450516,86.0807274844409,5.02916672408073,0
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,2014,5.11581706377121,191.952742974858,19620.5453286121,6.06071299498932,323.836383913629,10.9664861529534,49.2382313227356,3.90208876764375,0
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,2014,3.64162977747338,183.908722261826,24752.0724597554,5.53831413348136,286.059556049271,9.03406675271333,73.5946567566564,3.46435303515502,0
2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",MAHARASHTRA,2014,5.61806440590914,304.235912112316,17281.9751684116,6.10108350510192,,12.2650015775136,81.588992456499,2.89654694130447,0
2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",MAHARASHTRA,2014,,143.453731311923,19942.2732181848,5.89075458310612,,22.4698919883569,53.1240942189588,2.90756391519334,0
2168,MITHI RIVER,MAHARASHTRA,2014,9.26718753076354,198.614394719095,24683.7235660296,6.11061242139319,328.077533201469,16.4719693531551,30.383314574642,4.32400464561828,0
2676,"MUCHKUNDI RIVER AT  WAKED,RATNAGIRI, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",MAHARASHTRA,2014,,233.858995691212,11703.9239070478,4.59938794342172,309.03932035276,18.338892549806,42.6774652827193,3.51000404459052,0
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,2014,5.33194047901853,194.874065445799,16658.8765031635,7.99382956237531,316.675161828166,10.1805138026315,59.5727137112268,4.43482025795654,0
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,2014,7.14577154521882,238.68992851166,28780.3404316327,6.81402870120907,385.975650486789,11.0931633974526,66.1380447471001,5.18259070398022,0
2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",MAHARASHTRA,2014,9.92069105876815,202.817483001426,9973.93405920853,6.8822483067815,337.350529109637,23.9176012612749,71.833623959766,4.69070723013249,0
2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",MAHARASHTRA,2014,4.75843942467147,183.349454105997,21568.4287790358,4.73134898461418,,18.6682294575212,66.9124000343059,4.54280146174917,0
2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",MAHARASHTRA,2014,5.70292597682472,216.850473872615,35606.4401768079,7.1843510891688,,16.1407900191979,77.536183517803,4.1377390162066,0
2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",MAHARASHTRA,2014,6.95386422551105,209.63829297902,10575.1862808893,4.46270724613798,315.606594400392,13.2853339160859,87.3908889795633,3.19571032819626,0
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",MAHARASHTRA,2014,10.6829664258059,173.37549835012,15758.7406213889,5.57078357539445,307.352585765926,10.0908697516698,78.4727844538545,3.99977538155006,0
2696,"PEHLAR DAM ON PEHLAR RIVER INLET OF WATER WORKS, VASAI, THANE.",MAHARASHTRA,2014,,129.890572345673,34415.853145873,6.32192899036113,304.535224233883,18.5994099238212,72.4036338688809,4.40558600033858,0
2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,2014,8.75725739744099,200.191400442057,21536.2246874454,4.91510105454318,317.882900497837,13.7683233064213,47.9308718771102,3.62613544161223,0
2701,"SAVITRI RIVER JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,2014,,168.388430774295,27492.3073065878,7.04622479769641,299.820477910821,16.1820664936743,75.7294338899145,3.04805722310697,0
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",MAHARASHTRA,2014,7.80963189801941,100.457615091583,12013.5506287645,5.21231460206535,247.200826047643,9.61134874001123,66.0841736371334,2.44744446391063,0
2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,2014,6.6524880908557,145.010171919083,19871.7884483058,4.9610663801915,288.052191736851,10.9420242560121,71.7274140605346,3.74209042634966,0
2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,2014,9.14719705533692,211.714141777641,11920.6108356462,7.2307947693374,339.751918800793,18.2753121092776,47.6348849343715,3.79453159110321,0
2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,2014,10.5607446362181,181.893365561553,21783.6510333633,6.99125999623813,340.390378355172,16.4828353669639,34.2520490783523,3.96468635002212,0
2707,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",MAHARASHTRA,2014,7.48425483772746,260.092172573371,30616.6151488536,9.37913354050762,,15.934483871207,66.6210265451665,4.78118817656256,0
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,2014,8.5208065729703,238.335112455509,28779.6500110336,8.2828084645096,381.649322871894,6.0163366092712,39.0911713622533,3.94060452979468,0
2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,2014,4.99941381079691,190.28705014936,24323.8659030459,7.23016412686203,324.893037842255,8.2365575031053,99.427384918285,4.46068393173743,0
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,2014,,157.801193554204,16963.6250117374,8.33561854987671,300.044234281112,12.8238609493707,71.7170050975215,4.40538570565903,0
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,2014,,155.055726825934,20557.2404317522,8.18731904967032,,16.622255183892,59.6220574621079,4.08990768967786,0
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,2014,3.90607835495616,233.402835012475,32144.7999336183,6.99483961730509,348.359448213976,9.6541256002684,63.7430638401644,3.90287971165746,0
2712,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",MAHARASHTRA,2014,6.39135362383218,213.017829682795,20965.4783088535,5.37555989197468,327.650542521707,13.7581051707437,17.9157225691807,3.92374916929651,0
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,2014,,229.48569367886,35729.6927086303,8.81084304501639,384.94377894842,16.9270921798068,,3.85560221191669,0
2713,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,2014,8.69209201270804,195.143738784054,24656.2396794445,8.23190033837729,,12.3807707927523,48.4407248655468,4.47796024823393,0
2714,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,2014,8.08575980088221,127.739673829372,32653.9103602675,6.53423741011492,,11.1196592547937,78.2750500377115,4.06868890948166,0
1342,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,2014,6.20397770227834,212.306618286686,21815.0741479055,7.87399188454546,,14.9330126610987,63.8738199472853,5.21568920611903,0
1443,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,2014,5.05810886856513,238.569380413499,34873.9345228707,8.98327614438659,374.433504516856,13.3531814339635,76.5217997455239,5.10665577442008,0
3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,2014,,103.464758660094,27420.167424582,8.41730503208952,,11.3511327307085,67.8699636759021,4.62079345165321,0
3466,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",KERALA,2014,,211.200526008897,12830.4841337754,4.50211703396181,326.96151756575,16.0451484768668,49.8984056354283,3.43974004154991,0
2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,2014,7.26155052207071,179.889788237884,24964.7777030965,5.83708649283743,349.269271301456,17.2877132782963,50.993006453081,3.63636418268049,0
2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,2014,7.16046723080874,183.089310037928,6743.3460655304,3.80303642359798,277.599098621059,9.79962468961304,90.0353736736207,3.88489104414727,0
2286,R AYROOR AT AYROOR BRIDGE,KERALA,2014,5.70476477621301,116.299329883795,33223.5815287499,7.05050315957697,297.078153478521,9.00182048756613,48.1470312534892,4.15753340748973,0
2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,2014,6.21727313516034,130.944463888465,19460.3828189875,7.09246295530536,300.131271998303,14.0836083521954,57.8970747068076,5.3258334456958,0
2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,2014,8.67993496996418,242.228667285519,22984.0509514824,7.5187646593999,,18.7044090592748,69.9079024491521,3.8734702984483,0
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,2014,,219.30091421337,14859.4664242836,5.59832676562925,344.442393672891,15.7718343660582,49.3520014778044,4.65591659868882,0
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,2014,6.89732214110019,211.360166721061,25650.7776431202,6.76600990675459,,13.9347880413806,90.5233298630093,5.02278363000457,0
21,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,2014,3.51454552874527,158.732075761401,23029.6636135636,6.82167909946113,286.522846816978,9.71223191091832,79.8509285745724,3.76261533109936,0
3464,"CHALIYAR AT NILAMBUR, MALAPPURAM",KERALA,2014,3.72250048593372,163.639746920581,37962.167991261,6.68457027419134,326.694017860302,14.5672688601882,50.5779790982809,3.66283773199135,0
1572,"CHANDRAGIRI AT PADIYATHADKA, KERALA",KERALA,2014,6.45500479749671,176.68397277687,24468.0483903545,5.75693003869285,314.799598283809,16.2455043416106,57.72972382844,2.29343140641286,0
1573,"CHITRAPUZHA AT IRUMPANAM, KERALA",KERALA,2014,7.31680475388091,217.522861962291,31903.3998115322,9.86504750268218,376.937972305665,8.99275427225467,69.5092198221152,3.50837264978359,0
2295,R CORAPUZHA AT KANAYANKODE,KERALA,2014,1.84453836649884,233.764342720726,28689.5957776829,7.72443229996391,,15.6118592963052,54.2994440941892,5.01346335110373,0
1564,"R ITHIKKARA AT AYUR, KERALA",KERALA,2014,5.5191256564376,168.728583039567,12531.6019210647,7.73072294792503,,18.0990781038615,,3.75899586032391,0
2287,R ITHIKKARA AT ITHIKKARA,KERALA,2014,7.40898546692461,204.961749810894,9566.12227016919,6.50592313880598,311.452662511748,11.5321440077412,81.1069377314624,3.77242092798951,0
1566,"R KADALUNDI AT THIRURANGADY, KERALA",KERALA,2014,5.97676961808759,258.952732015953,27267.9818609541,7.64859933144345,383.657152107096,12.2567902511903,82.4697984299672,2.99467109550821,0
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,2014,6.39535913167106,133.834229104379,23827.2750154028,5.1277468613272,266.908428280784,9.83387458458025,95.0266092798437,4.1912175147117,0
2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,2014,6.20964225970848,195.417720948981,13116.707711787,7.87934767085967,,7.5076623145153,70.5473869061205,3.61251961494671,0
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,2014,6.76283252189173,232.075176555876,27159.3843452335,7.8849906578686,350.445292697201,13.8639648823311,64.8122573831959,4.91657916075128,0
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,2014,9.91871706385417,199.18125107339,21470.2783054132,6.79984141022556,329.178429026076,15.966042944362,59.2922732697521,3.38550844385671,0
2294,R KALLAI AT KALLAI BRIDGE,KERALA,2014,10.1554401702219,300.29247579584,12652.362978658,6.65512636256749,398.647785745957,9.34763398648567,67.9197886870381,5.00246725992208,0
3460,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,2014,8.72172671062058,206.369682384783,28608.0520763725,6.32544240366485,377.404538185199,13.5537510072485,42.3814839375371,2.55502690399687,0
3458,KARAPUZHA DAM AT WAYANAD,KERALA,2014,,197.979782841259,17153.306163452,7.65920393938107,329.280314603072,11.8709814823433,69.1098356828325,4.38392181352232,0
1571,"R KARINGODE AT KAKKADAVU,  KERALA",KERALA,2014,,199.107885564033,29721.9116303501,6.86969021535593,357.30322096748,9.22661866528483,55.2942832666722,3.35516464217615,0
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",KERALA,2014,6.09964670546838,237.919926763253,20416.8409961907,8.45783069927437,,19.2700542604637,93.1380094815401,3.17278976915287,0
3471,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,2014,9.02678771951163,253.217074170984,27965.0721459284,6.58837436618263,373.553235338394,16.145732052775,59.1244508481104,2.01904201820116,0
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,2014,6.95337160338954,203.146546752177,11609.1090545277,5.49573765470786,304.283193214403,9.38778127553081,55.9580055948576,3.65186580842289,0
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,2014,6.14087755694786,197.876089749366,26687.8744833339,7.5871964179475,329.231852935018,15.8363302052361,41.2636478836769,5.35946029501296,0
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,2014,7.07787400653045,220.670539606765,23873.3782101336,6.18183961638284,341.987234078383,10.6617989376039,90.2977703302096,4.76450826492144,0
2326,R KORAYAR AT KANJIKODE,KERALA,2014,5.48831430901251,135.802361700609,21485.153195191,8.18741579072919,280.603286670319,14.8602626833749,88.2873455618085,5.06678627178454,0
1569,"R KUPPAM AT THALIPARAMBA, KERALA",KERALA,2014,7.20555917458872,120.327615343608,24627.8675604689,6.20246933211402,289.768696553328,13.6431470858693,63.7337323701964,3.71005312567987,0
2298,R KUPPAM AT RAYAROM,KERALA,2014,9.17786986589243,163.274828255701,20868.3312189988,7.72604043416508,320.421432178677,10.2142746032406,62.4309261568398,3.10876998791345,0
1567,"R KUTTIYADE AT KUTTIYADY ESTATE, KERALA",KERALA,2014,4.27071619473373,166.837708540285,24405.2505349527,7.39151013842065,297.206739168303,13.4785264454988,54.4748395444016,3.76390590295232,0
1568,"R MAHE AT VALAYAM, KERALA",KERALA,2014,7.34884451155061,223.264939730207,11519.0465273565,8.8895586798206,,18.1453742537771,73.715522016809,4.88087515618085,0
2285,R MAMOM AT MAMOM BRIDGE,KERALA,2014,8.52616986977778,175.612836321743,11837.1233596084,7.48370883798737,308.398515538285,21.845916252542,52.3722011066748,5.08301414151692,0
1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,2014,,169.041917498117,36152.8208993245,8.33038889819766,329.039710176164,17.695114357126,103.150462645378,3.99597378749276,0
1384,"MANIMALA AT THONDRA, KERALA",KERALA,2014,2.61203591481726,188.804125730408,34798.2525868031,6.79643915408815,,13.1707632092033,49.5237699830676,4.765205370159,0
3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,2014,8.49057156202773,204.123648393357,22989.7963899466,8.27079293672615,358.847114997084,17.0842456548761,62.4216370579102,3.87555680513677,0
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,2014,,213.54193229259,22539.7116145121,6.95720417858686,334.04118620669,11.6230191579776,69.6158496449282,3.39859258731665,0
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,2014,8.85840153120046,254.617518664216,9624.30046211011,7.95401562709247,348.40819490164,7.9354677583322,78.1085498155672,5.52572633812171,0
2304,R MOGRAL AT MOGRAL BR.,KERALA,2014,6.09815652147278,189.995845993418,27776.9010516933,6.44309787786945,347.930400415737,14.6368822563775,73.4246324550165,3.97736236432997,0
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,2014,8.41997068212899,185.71898879367,13237.9896045708,3.99826584098065,308.142638852851,17.2095650554708,48.7831116597878,3.96247831428277,0
2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,2014,9.28615502143237,222.661551381593,12311.268365978,7.28986604105264,332.23935949286,14.1717625653354,,5.23998187008168,0
1570,"R NEELESWARAM AT HOSDURG, KERALA",KERALA,2014,7.87589513548178,226.284787816812,12710.2494516117,7.30312658315165,346.403258137367,6.06346191252913,63.1280440310222,4.23858920348152,0
1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,2014,7.72533290807475,252.265491197856,36477.738112419,8.38676100823379,426.543589756511,17.485844248946,60.4838846622711,3.72483670364469,0
2284,R NEYYAR AT ARUVIPURAM,KERALA,2014,3.38809061052389,212.02894446572,20230.1255769517,8.56978152973331,349.155998712751,18.2083396718998,82.3878739901733,2.79860094826704,0
2288,R PALLICKAL AT NELLIMUKAL,KERALA,2014,6.74530671508095,218.424637019233,21871.8387000424,7.16550919246892,,16.8266194647623,74.0860799726436,3.9023525898765,0
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,2014,,190.423898541566,28062.6418920403,9.61514702699479,357.226709496316,13.4452251967609,67.0555584029921,5.62901563605732,0
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,2014,7.18382572339318,261.850799769252,14100.9689869799,9.00849519373189,358.72470212168,17.1499071256871,82.0251158024052,4.59716551152686,0
1565,"PAMBA DOWN, KERALA",KERALA,2014,10.1119767046486,240.432100229138,15331.3026917531,5.39265128202305,361.902926198397,16.1311242870145,61.1111463382772,3.42576324217368,0
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,2014,7.39741329854341,122.541039859825,8855.11412133136,6.8886889390984,241.60753233585,13.3659061952662,,3.14915751043267,0
18,"PERIYAR AT KALADY, KERALA",KERALA,2014,7.8128043883103,196.583886030956,42550.8418157717,7.33464763966925,,14.6669172423156,,6.2048463588289,0
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,2014,6.87745693257671,136.879213870787,27433.5872941517,7.09152151426043,307.397088303885,18.4038458302329,81.1934121712122,3.82765007173544,0
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,2014,,146.970245225105,16367.4583719754,7.68703718588934,,18.6013807337363,49.5619688941634,4.66435032100155,0
2334,RIVER PERIYAR AT PATHALAM,KERALA,2014,,230.809482468556,27418.78104448,7.13649839173054,369.31000779813,9.57858460017041,72.3769087833255,4.19759520920681,0
2335,R PERIYAR AT KALAMASSERY,KERALA,2014,7.52105167867217,267.05964744893,26865.3737409052,10.4494503096567,,16.2377457709056,57.0377801704331,2.88078534729383,0
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,2014,8.55087546928933,231.248786805543,28918.4199530771,7.82252849054792,369.264222748674,16.2662966876368,73.1494643248358,3.77288660745876,0
3468,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KERALA,2014,10.3084776568137,217.219746431633,27653.2351844106,8.91226634068462,369.531206353232,6.58040155082625,59.5760399105859,3.28507705246984,0
2300,R PERUVAMBA AT CHANDAPPURA,KERALA,2014,,252.6704690341,29368.6741840522,9.90614662722374,433.95221194799,13.2210336342374,84.1986065332754,5.05273676611699,0
2303,R PULLUR AT PULLUR BR.,KERALA,2014,7.37108507320956,207.716824421234,24913.83716589,9.61633043693996,362.300180048401,11.5426617821751,67.7207043792921,4.41258953670281,0
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,2014,11.1806946644619,228.300860361253,16600.392746647,6.09400053052379,,15.0350469074864,110.739299344312,3.80984165409914,0
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,2014,6.50648776650246,202.285937949591,17087.0769018372,6.20198276732331,326.662368312598,16.53518592718,46.2057479107106,3.54877558874773,0
2305,R SHRIYA AT ANGADIMOGARU,KERALA,2014,6.6439357746623,151.889600113779,10909.194592323,3.74962514830096,240.936722137511,15.264742348024,64.2039637026633,3.81295292599178,0
2296,R THALLASSERY AT PATHIPPALAM,KERALA,2014,5.03377398975166,155.321477500802,34971.8074826268,7.12147744810493,320.115497020528,18.3124985419358,63.1933059895137,3.24494847731906,0
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,2014,6.91260756198984,155.740495235264,17973.1788590118,4.91630256203135,275.908227859839,18.3807119263819,55.5074684684337,2.61224895319216,0
